,Answer_Number,Key Question,Label,Point_Recommendation,Question_Number,Question_Number_V2,Question_Type,Schema,Unnamed: 0,Unnamed: 0.1,agreed_Answer,agreement_adjusted_points,agreement_score,alpha_unitizing_score,alpha_unitizing_score_inclusive,answer_content,answer_uuid_x,answer_uuid_y,arg_T1.Q1,arg_case_number,arg_match_score,arg_offsets,article_num,article_sha256,coding_perc_agreement,highlighted_indices,num_answer_choices,num_users,one_two_diff,points,prereq_passed,question_text,question_type,quiz_task_uuid,schema,schema_namespace,schema_sha256,source_T1.Q1,source_T1.Q2,source_T1.Q3,source_T1.Q4,source_match_score,src_case_number,src_offsets,target_text,tua_uuid
88,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,74.0,447.0,1.0,0.0,0.3899750004807708,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100048.0,451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,0.3899750004807708,[],4.0,3.0,0.3899750004807708,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,377a78e6-7762-4177-826f-957abd4b7268,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0296fcbf-0b4d-4f3f-8ff4-c6a1cf4f16c5
89,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,75.0,1182.0,1.0,0.0,0.3899750004807708,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100048.0,451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,0.3899750004807708,[],4.0,3.0,0.3899750004807708,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,bb5dd15d-6e6a-4d1f-8594-ca83ebfe8f82,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,e6cb5854-990f-43f8-922e-c05ac952c9e1
90,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,76.0,1781.0,1.0,0.0,0.5424812503605779,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100048.0,451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,0.5424812503605779,[],4.0,4.0,0.5424812503605779,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,fe613101-2c64-4a1c-9a62-546eb4e7b32b,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3f3704de-caa1-4858-b8cd-64745a12839f
91,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,77.0,904.0,1.0,0.0,0.691800412632,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100048.0,451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,0.691800412632,[],4.0,4.0,0.691800412632,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,901b5923-0273-4b6f-ae6c-79c10764c623,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21c7fdf8-3ef7-46b0-9c48-7a407bbf36f3
92,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,78.0,619.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100048.0,451edcdfeb13e92a47319c8933da0a45dfc5c7baa616f64ed73bad2bd3b59b05,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,56005bb2-1a93-4935-b735-d13b8a8af4ee,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f07c76ee-dd4d-4144-b7f0-b7ff1e727020
93,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,79.0,1032.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,9f746b4b-82d0-4311-9295-26e53e5f703e,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41f0429f-aab0-41d0-904b-3fa0ce1c3116
94,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,80.0,1512.0,1.0,0.0,0.7233083338141042,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.7233083338141042,[],4.0,3.0,0.7233083338141042,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,dae62c1a-2670-4530-821d-401392aeb998,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52076cc4-9264-40ed-a7b6-41abf1f9121b
95,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,81.0,1165.0,1.0,0.0,0.8552778762416621,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.8552778762416621,[],4.0,4.0,0.8552778762416621,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,baca462b-88d0-4094-b3da-95b0da201e9d,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,d4f965a9-b781-4ae6-96b1-a4eee79168ba
96,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,82.0,1746.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,fb62e1e4-0936-424f-9b08-a43f4714a999,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,afa237fa-a455-4909-beaa-3cdecc8f7eac
97,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,83.0,748.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,80a90158-667a-4543-8f35-53bd8ae733b7,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
98,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,84.0,73.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,0778411a-0b04-40dc-acba-2f88bebbb14a,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ad596d7e-6d11-4f4f-9070-5038cf25f224
99,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,85.0,229.0,1.0,0.0,0.4771685191202202,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.4771685191202202,[],4.0,4.0,0.4771685191202202,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,1fcbab9e-5bf7-4a5a-8914-ec845ff4cbc7,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,d99eccbe-eb40-4856-94dd-3ceac619bf3d
100,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,86.0,1262.0,1.0,0.0,0.5039663461771443,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.5039663461771443,[],4.0,3.0,0.5039663461771443,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,c5af4ab0-4931-47df-8377-df2528a101a4,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4956cf50-b373-44df-8172-d2c34440706b
101,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,87.0,1104.0,1.0,0.0,0.6859982152650437,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100050.0,f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,0.6859982152650437,[],4.0,4.0,0.6859982152650437,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,b0b55586-1239-4fc6-8c0a-540cddec189c,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,c93744f1-b4ff-4ec4-bb5c-ae6d3da4636c
102,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,88.0,169.0,1.0,0.0,0.5424812503605779,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100050.0,f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,0.5424812503605779,[],4.0,4.0,0.5424812503605779,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,1a4ecff6-31b5-4efd-b193-efdf2479b2b7,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,cd4922fb-3e21-4d08-adc7-cbb5d01a1791
103,2.0,,Well-balanced,1.0,12.0,,ordinal,Language,89.0,34.0,2.0,0.5682071548371335,0.5682071548371335,0.3214022671961061,0.3214022671961061,Good job!,,0f9edcfe-ecd6-47d8-835a-16222fbfb076,0.0,0.0,0.3333333333333333,0.0,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0.8150120424781608,"[, , , 1, , , , 2, , , , 3, ..., 8474, 8475, 8476]",4.0,5.0,0.8150120424781608,0.5682071548371335,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,0120f692-0e1d-4943-94ce-b9d3983d35d7,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000we will get to the bottom of it0000000000000000000000000I’m sure you will figure it out00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,744c7cbe-cf44-4cbb-bbb0-901b0d4f35a3
104,2.0,,Well-balanced,1.0,12.0,,ordinal,Language,90.0,523.0,2.0,0.8150120424781608,0.8150120424781608,,,Good job!,,0f9edcfe-ecd6-47d8-835a-16222fbfb076,0.0,0.0,0.0,0.0,100029.0,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,0.8150120424781608,[],4.0,5.0,0.8150120424781608,0.8150120424781608,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,4a30be9a-24a9-44d6-8cba-aa66ae586a13,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,b0c29927-7d3b-4a7e-a8b6-1dd949f92c6b
105,2.0,,Well-balanced,1.0,12.0,,ordinal,Language,91.0,1594.0,2.0,0.8150120424781608,0.8150120424781608,,,Good job!,,0f9edcfe-ecd6-47d8-835a-16222fbfb076,0.0,0.0,0.0,0.0,100029.0,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,0.8150120424781608,[],4.0,5.0,0.8150120424781608,0.8150120424781608,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,df6abdd6-a419-43d6-b862-df0bf37706aa,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,eb6b4683-1445-452b-82a0-fd545f579420
106,2.0,,Well-balanced,1.0,12.0,,ordinal,Language,92.0,408.0,2.0,0.8150120424781608,0.8150120424781608,,,Good job!,,0f9edcfe-ecd6-47d8-835a-16222fbfb076,0.0,0.0,0.0,0.0,100030.0,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,0.8150120424781608,[],4.0,5.0,0.8150120424781608,0.8150120424781608,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,36d26207-daca-4955-bca8-ea3a60a3b5d9,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f2f56150-fa6e-46c8-9c45-fdfc5a4e595f
107,2.0,,Well-balanced,1.0,12.0,,ordinal,Language,93.0,487.0,2.0,0.8286346099994961,0.8286346099994961,,,Good job!,,0f9edcfe-ecd6-47d8-835a-16222fbfb076,0.0,0.0,0.0,0.0,100049.0,ae31e85165a70dd348fc92519e2636f96614c884c24fa490e0c729d3dbe62867,0.8286346099994961,[],4.0,3.0,0.8286346099994961,0.8286346099994961,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,40b16ba0-558a-4bfe-9c4e-c2ef764614f6,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4badf906-178e-4aed-a677-6d870083bd67
