,article_num,article_sha256,quiz_task_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
305,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,bd198510-dee1-4780-8f0e-f01a15a0d20d,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,11,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
125,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,12,457d8197-e8ce-43be-8185-b35dd6725b8d,ordinal,2,0.7740381219969353,0.7740381219969353,[],,,0.7740381219969353,6,4,,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Good job!,True
258,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,94b91775-17a6-421b-8968-525e00dcd1ce,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.07142857142857142,0.9285714285714286,L,L,L,0.03571428571428571,14,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
304,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,bd198510-dee1-4780-8f0e-f01a15a0d20d,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.2727272727272727,0.7272727272727273,L,L,L,0.13636363636363635,11,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
145,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,79761a7d-9de7-4d0a-9dec-eb34fa63b1a0,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,14,eddc01e5-133a-4f34-bdc6-bc9823467cf0,ordinal,3,0.9289568513290238,0.9289568513290238,[],,,0.9289568513290238,5,10,,"How difficult was this task for you, on the whole?",3,True
378,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,da7af1d8-5f23-4c4e-9f2a-f0bb35798aaf,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,12,a330d2c6-03a6-43f6-854d-4bb2954df300,ordinal,1,0.7490432576811985,0.7490432576811985,[],,,0.7490432576811985,15,4,,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True
137,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,79761a7d-9de7-4d0a-9dec-eb34fa63b1a0,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
259,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,94b91775-17a6-421b-8968-525e00dcd1ce,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,14,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
128,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,79761a7d-9de7-4d0a-9dec-eb34fa63b1a0,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
129,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,79761a7d-9de7-4d0a-9dec-eb34fa63b1a0,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.2,0.8,L,L,L,0.1,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
130,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,79761a7d-9de7-4d0a-9dec-eb34fa63b1a0,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
363,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,da7af1d8-5f23-4c4e-9f2a-f0bb35798aaf,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,59274664-d61e-48f6-b870-a3f24ea74548,checklist,4,0.7333333333333333,0.2666666666666667,L,L,L,0.36666666666666653,15,13,,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",Emotional tone (including expletives),True
37,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.2,0.8,L,L,L,0.1,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
31,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
32,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
33,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
34,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
35,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,M,0.4,0.6,M,M,M,0.2,5,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
372,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,da7af1d8-5f23-4c4e-9f2a-f0bb35798aaf,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,15,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
36,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
30,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.2,0.8,L,L,L,0.1,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
28,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.2,0.8,L,L,L,0.1,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
364,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,da7af1d8-5f23-4c4e-9f2a-f0bb35798aaf,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.06666666666666668,0.9333333333333332,L,L,L,0.03333333333333333,15,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
365,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,da7af1d8-5f23-4c4e-9f2a-f0bb35798aaf,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,15,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
366,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,da7af1d8-5f23-4c4e-9f2a-f0bb35798aaf,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,15,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
26,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.2,0.8,L,L,L,0.1,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
381,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,da7af1d8-5f23-4c4e-9f2a-f0bb35798aaf,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,15,adc56227-c981-45e7-be41-45310853338a,ordinal,8,0.81973012199527,0.81973012199527,[],,,0.81973012199527,15,10,,"How confident are you about your answers, on the whole?",8,True
275,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,94b91775-17a6-421b-8968-525e00dcd1ce,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,15,8d093247-2bb2-4aa4-965d-cbe13042f18e,ordinal,7,0.7593102898812814,0.7593102898812814,[],,,0.7593102898812814,14,10,,"How confident are you about your answers, on the whole?",7,True
27,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,M,0.4,0.6,M,M,M,0.2,5,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
322,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,bd198510-dee1-4780-8f0e-f01a15a0d20d,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,15,8d093247-2bb2-4aa4-965d-cbe13042f18e,ordinal,7,0.7926350082532326,0.7926350082532326,[],,,0.7926350082532326,11,10,,"How confident are you about your answers, on the whole?",7,True
29,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,1bbdf982-a569-4aab-9a04-69acaaaaf7e1,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
136,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,79761a7d-9de7-4d0a-9dec-eb34fa63b1a0,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
109,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
119,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.16666666666666666,0.8333333333333334,L,L,L,0.08333333333333333,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
120,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
261,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,94b91775-17a6-421b-8968-525e00dcd1ce,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,14,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
139,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,79761a7d-9de7-4d0a-9dec-eb34fa63b1a0,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.2,0.8,L,L,L,0.1,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
140,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,79761a7d-9de7-4d0a-9dec-eb34fa63b1a0,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
260,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,94b91775-17a6-421b-8968-525e00dcd1ce,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.07142857142857142,0.9285714285714286,L,L,L,0.03571428571428571,14,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
127,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,15,8d093247-2bb2-4aa4-965d-cbe13042f18e,ordinal,7,0.8992553065240154,0.8992553065240154,[],,,0.8992553065240154,6,10,,"How confident are you about your answers, on the whole?",7,True
146,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,79761a7d-9de7-4d0a-9dec-eb34fa63b1a0,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,15,8d093247-2bb2-4aa4-965d-cbe13042f18e,ordinal,7,0.87839752524396,0.87839752524396,[],,,0.87839752524396,5,10,,"How confident are you about your answers, on the whole?",7,True
303,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,bd198510-dee1-4780-8f0e-f01a15a0d20d,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.09090909090909093,0.9090909090909092,L,L,L,0.045454545454545456,11,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
131,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,79761a7d-9de7-4d0a-9dec-eb34fa63b1a0,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,5,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
362,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,da7af1d8-5f23-4c4e-9f2a-f0bb35798aaf,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,ec25a8c7-3376-404e-b15f-7f65229ea39f,checklist,3,0.6,0.4,L,L,L,0.3,15,13,,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",Scandal,True
371,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,da7af1d8-5f23-4c4e-9f2a-f0bb35798aaf,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,15,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
118,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
117,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
116,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
115,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
114,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
113,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
112,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,M,0.5,0.5,M,M,M,0.25,6,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
110,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.16666666666666666,0.8333333333333334,L,L,L,0.08333333333333333,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
121,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.16666666666666666,0.8333333333333334,L,L,L,0.08333333333333333,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
301,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,bd198510-dee1-4780-8f0e-f01a15a0d20d,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,11,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
111,100003,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,7652003b-6204-4915-8af5-fef44cc5e470,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
169,100004,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,8834447e-41ad-41cc-9785-bd1d8311fab7,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,15,8d093247-2bb2-4aa4-965d-cbe13042f18e,ordinal,7,0.8006240210491449,0.8006240210491449,[],,,0.8006240210491449,4,10,,"How confident are you about your answers, on the whole?",7,True
149,100004,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,8834447e-41ad-41cc-9785-bd1d8311fab7,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
152,100004,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,8834447e-41ad-41cc-9785-bd1d8311fab7,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.25,0.75,L,L,L,0.125,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
159,100004,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,8834447e-41ad-41cc-9785-bd1d8311fab7,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
167,100004,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,8834447e-41ad-41cc-9785-bd1d8311fab7,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,12,457d8197-e8ce-43be-8185-b35dd6725b8d,ordinal,2,0.8552778762416621,0.8552778762416621,[],,,0.8552778762416621,4,4,,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Good job!,True
150,100004,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,8834447e-41ad-41cc-9785-bd1d8311fab7,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,M,0.5,0.5,M,M,M,0.25,4,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
151,100004,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,8834447e-41ad-41cc-9785-bd1d8311fab7,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
147,100004,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,8834447e-41ad-41cc-9785-bd1d8311fab7,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,63887886-39f8-4277-8be6-095af7c17825,checklist,1,1.0,0.0,"[, 91, , 92, , 93, , 94, , 95, , 96, , 97, , 98, , 99, 100]",0.5958167944890034,0.5958167944890034,0.7979083972445017,4,13,piggy bank,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",Metaphorical Language,True
148,100004,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,8834447e-41ad-41cc-9785-bd1d8311fab7,Language Specialist V4,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,1,0,checklist,L,0.25,0.75,L,L,L,0.125,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
