task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,anno_id,topic_namespace,topic_number,topic_name,question_number,question_text,answer_number,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
301,190,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/301,credco_webconf_articles.tar,27,27article.txt,14,1939,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,1,Correlation,0,1482,1599,“Three million women marching? Doesn't move him. Advisers point out that a policy choice didn't work? He won't care.”,6501
301,190,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/301,credco_webconf_articles.tar,27,27article.txt,14,1939,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,1,Correlation,0,1739,2225,"“His widely reported symptoms of mental instability - including grandiosity, impulsivity, hypersensitivity to slights or criticism, and an apparent inability to distinguish between fantasy and reality - lead us to question his fitness for the immense responsibilities of the office,” the professors from Harvard Medical School and the University of California wrote to the then President, urging him to order a “full medical and neuropsychiatric evaluation” of the then President-elect.",6501
301,190,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/301,credco_webconf_articles.tar,27,27article.txt,14,1940,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,6,Experts are cited,0,1443,1460,Dr. Julie Futrell,6501
301,190,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/301,credco_webconf_articles.tar,27,27article.txt,14,1940,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,6,Experts are cited,0,1421,1446,clinical psychologist Dr.,6501
301,190,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/301,credco_webconf_articles.tar,27,27article.txt,14,1941,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,3,The correlation appears across multiple independent contexts,0,1739,2225,"“His widely reported symptoms of mental instability - including grandiosity, impulsivity, hypersensitivity to slights or criticism, and an apparent inability to distinguish between fantasy and reality - lead us to question his fitness for the immense responsibilities of the office,” the professors from Harvard Medical School and the University of California wrote to the then President, urging him to order a “full medical and neuropsychiatric evaluation” of the then President-elect.",6501
301,190,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/301,credco_webconf_articles.tar,27,27article.txt,14,1941,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,3,The correlation appears across multiple independent contexts,0,2465,2856,"“Scapegoating and banishing groups of people who are seen as threats, including immigrants and religious minorities; degrading, ridiculing, and demeaning rivals and critics; fostering a cult of the Strong Man who appeals to fear and anger; promises to solve our problems if we just trust in him; reinvents history and has little concern for truth (and) sees no need for rational persuasion.”",6501
301,190,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/301,credco_webconf_articles.tar,27,27article.txt,14,1941,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,3,The correlation appears across multiple independent contexts,0,3029,3937,"Has a grandiose sense of self-importance (e.g., exaggerates achievements and talents, expects to be recognised as superior without commensurate achievements).
Is preoccupied with fantasies of unlimited success, power, brilliance, beauty, or ideal love.
Believes that he or she is “special” and unique and can only be understood by, or should associate with, other special or high-status people (or institutions).
Requires excessive admiration.
Has a sense of entitlement, i.e., unreasonable expectations of especially favourable treatment or automatic compliance with his or her expectations.
Is interpersonally exploitative, i.e., takes advantage of others to achieve his or her own ends.
Lacks empathy: is unwilling to recognise or identify with the feelings and needs of others.
Is often envious of others or believes that others are envious of him or her.
Shows arrogant, haughty behaviours or attitudes.",6501
301,190,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/301,credco_webconf_articles.tar,27,27article.txt,14,1942,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,25,How convincing do you find the evidence given for the primary claim?,4,Slightly Convincing,0,0,0,,0
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1943,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,1,Rate your impression of the credibility of this article,1,Very low credibility,0,0,0,,0
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1944,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,2,Question: Does the title of the article accurately reflect the content of the article?,4,Completely Representative,0,0,0,,0
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1945,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,4,Is the headline clickbaity?,3,A little bit clickbaity,0,0,0,,0
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1946,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,2,"Cliffhanger to a story (“You Won’t Believe What Happens Next”, “Man Divorces His Wife After Overhearing This Conversation”)",0,70,83,Who is Sicker,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1946,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,2,"Cliffhanger to a story (“You Won’t Believe What Happens Next”, “Man Divorces His Wife After Overhearing This Conversation”)",0,56,73,Study Reveals Who,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1947,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,3,"Provoking emotions, such as shock or surprise (“...Shocking Result”, “...Leave You in Tears”)",0,7,83,Vaccinated vs. Unvaccinated: Mawson Homeschooled Study Reveals Who is Sicker,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1948,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,6,"Defying convention (“Think Orange Juice is Good for you? Think Again!”, “Here are 5 Foods You Never Thought Would Kill You”)",0,7,83,Vaccinated vs. Unvaccinated: Mawson Homeschooled Study Reveals Who is Sicker,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1949,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,7,Inducing fear (“Is Your Boyfriend Cheating on You?”),0,7,83,Vaccinated vs. Unvaccinated: Mawson Homeschooled Study Reveals Who is Sicker,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1950,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,1,Yes,0,36,61,Mawson Homeschooled Study,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1950,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,1,Yes,0,2813,3352,"A pilot study of 666 homeschooled six to 12-year-olds from four American states published on April 27th in the Journal of Translational Sciences, compared 261 unvaccinated children with 405 partially or fully vaccinated children, and assessed their overall health based on their mothers' reports of vaccinations and physician-diagnosed illnesses. What it found about increases in immune-mediated diseases like allergies and neurodevelopmental diseases including autism, should make all parents think twice before they ever vaccinate again:",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1950,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,1,Yes,0,9728,10168,"But the JSU study found the odds for vaccinated children having a learning disability were over five-fold that of unvaccinated children (OR 5.2), over four-fold for Attention Deficit Hyperactivity Disorder (ADHD) (OR 4.3) and over three-fold for any neurodevelopmental disorder (i.e., impairment of growth and development of the brain or central nervous system associated with a diagnosis of Learning Disability, ADHD and/or ASD) (OR 3.67).",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1950,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,1,Yes,0,11966,12285,"The Ear Infection Connection

Vaccinated children in the study were nearly four-fold more likely than   unvaccinated children in the study to have had a doctor-diagnosed ear infection (OR 3.8), and they were 700% more likely to have had surgery to insert ear drainage tubes for repeat or persistent infections (OR 8.0).",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1950,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,1,Yes,0,15086,15463,"The JSU study shows that vaccinated children were thirty-fold more likely to have been diagnosed with allergic rhinitis (hay fever)  than unvaccinated children (OR 30.1), which exceeds the strength of the association between smoking and lung cancer. They also had a higher odds of overall allergies (OR 3.9), and three-fold higher odds of being diagnosed with eczema. (OR 3.1).",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1951,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",3,Studies,0,0,0,,0
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1952,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",4,Organizations,0,0,0,,0
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1953,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",2,Experts,0,0,0,,0
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1954,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,9,Highlight each expert cited:,1,Expert 1,0,5133,5321,"Anthony Mawson, a professor in the Department of Epidemiology and Biostatistics in the School of Public Health, Jackson State University, along with colleagues Azad Bhuiyan and Binu Jacob,",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1955,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,9,Highlight each expert cited:,2,Expert 2,0,5340,5427,"Brian D. Ray, president of the National Home Education Research Institute in Salem, OR,",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1956,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,9,Highlight each expert cited:,3,Expert 3,0,7806,8323,"They still quote a 2004 Pediatrics study claiming to refute a link between autism and vaccines even though one of its authors, their own top scientist William Thompson, has admitted that he and his colleagues colluded to obscure and then shred data (he kept copies) which showed a link between autism and the MMR vaccine. “Oh my God, I can’t believe we did what we did,” Thompson confessed in one taped telephone chat to Brian Hooker, a bioengineer professor at Simpson University and the father of an autistic child.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1957,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,9,Highlight each expert cited:,4,Expert 4,0,8377,8648,"2016 documentary Vaxxed: From Cover-Up to Catastrophe by Andrew Wakefield, the gastroenterologist who was among the first to suggest a possible link between the MMR vaccine and autism  in the late ‘90s, and who has become a symbol of how the system deals with dissenters.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1958,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,157,348,"A new groundbreaking study of homeschooled American children found that, compared to the UNVACCINATED children, the VACCINATED children had higher odds of developing the following conditions.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1958,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,36,61,Mawson Homeschooled Study,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1958,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,2815,3352,"pilot study of 666 homeschooled six to 12-year-olds from four American states published on April 27th in the Journal of Translational Sciences, compared 261 unvaccinated children with 405 partially or fully vaccinated children, and assessed their overall health based on their mothers' reports of vaccinations and physician-diagnosed illnesses. What it found about increases in immune-mediated diseases like allergies and neurodevelopmental diseases including autism, should make all parents think twice before they ever vaccinate again:",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1958,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,2813,2931,A pilot study of 666 homeschooled six to 12-year-olds from four American states published on April 27th in the Journal,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1958,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,6874,7021,but vaccinated children in the study were 490 percent more likely to have been diagnosed with pneumonia compared to unvaccinated children (OR 5.9).,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1958,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,15086,15463,"The JSU study shows that vaccinated children were thirty-fold more likely to have been diagnosed with allergic rhinitis (hay fever)  than unvaccinated children (OR 30.1), which exceeds the strength of the association between smoking and lung cancer. They also had a higher odds of overall allergies (OR 3.9), and three-fold higher odds of being diagnosed with eczema. (OR 3.1).",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1959,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,2,Scientific Study 2,0,13308,13768,"As a possible mechanism for vaccine-induced ear infection, study authors Mawson and colleagues cite a 2006 study that looked at the types of bacteria in the nasal passages of children immunized with pneumococcal vaccine vs. “historical controls”  – kids from the prePCV-7 era -- and found an increased colonization of a bacteria called M. catarrhalis in the vaccinated group. M. catarrhalis, it turns out, is associated with an increased risk of ear infection.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1960,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,3,Scientific Study 3,0,14527,14762,"In a 2011 Lancet study, Danish researchers concluded the pneumococcal vaccine had a “much broader effect...on the microbial community than currently assumed, and highlights the need for careful monitoring when implementing vaccines...”",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1961,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,4,Scientific Study 4,0,14764,15066,"Another recent study found it isn't just pneumococcal bugs that are affected, but several unexpected types of infectious bugs rush in to colonize where vaccines have been. What is the net effect of 69 vaccines on a developing child’s microbiome? Public health officials haven’t even asked the question.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1962,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,1,Cited Organization 1,0,6722,6873,"Since 2000, the CDC has recommended four shots against seven different strains of pneumococcal infections before age 15 months (13 strains since 2010),",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1962,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,1,Cited Organization 1,0,7691,7718,Centers for Disease Control,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1962,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,1,Cited Organization 1,0,7644,7724,"“We do not know all of the causes of ASD,” the Centers for Disease Control says–",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1962,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,1,Cited Organization 1,0,8649,8893,"It’s the film the CDC does not want anyone to see.

The CDC also fails to mention that the federal government has been forced to acknowledge vaccination’s role in inducing autism and has awarded compensation to some parents of damaged children.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1963,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,2,Cited Organization 2,0,10980,11084,The FDA does not deny its toxicity – just that there is enough aluminum toxin in vaccines to cause harm.,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1964,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,3,Cited Organization 3,0,20233,20289,The Children’s Medical Safety Research Institute (CMSRI),20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1965,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",5,4 or more,0,10257,10271,Robert Kennedy,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1965,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",5,4 or more,0,16814,16980,Studies like these (here and here) describe how aluminum hydroxide linked to egg white protein (another vaccine ingredient) is used to create animal models of asthma.,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1965,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",5,4 or more,0,7806,8323,"They still quote a 2004 Pediatrics study claiming to refute a link between autism and vaccines even though one of its authors, their own top scientist William Thompson, has admitted that he and his colleagues colluded to obscure and then shred data (he kept copies) which showed a link between autism and the MMR vaccine. “Oh my God, I can’t believe we did what we did,” Thompson confessed in one taped telephone chat to Brian Hooker, a bioengineer professor at Simpson University and the father of an autistic child.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1965,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",5,4 or more,0,8325,8648,"The Thompson whistleblower case is the basis of the 2016 documentary Vaxxed: From Cover-Up to Catastrophe by Andrew Wakefield, the gastroenterologist who was among the first to suggest a possible link between the MMR vaccine and autism  in the late ‘90s, and who has become a symbol of how the system deals with dissenters.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1965,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",5,4 or more,0,10204,10401,Vaccine ingredients are known to cause brain damage. Robert Kennedy Jr. has been highlighting the dangers of mercury as thimerosal used as a preservative in vaccines and its relationship to autism.,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1965,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",5,4 or more,0,10980,11367,The FDA does not deny its toxicity – just that there is enough aluminum toxin in vaccines to cause harm. But it calculates risk based on oral exposure. Even so it describes memory impairment in lab mice and “very young animals [which] appeared weaker and less active [and] less coordinated when their mothers were exposed to large amounts of aluminum during pregnancy and while nursing.”,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1965,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",5,4 or more,0,14527,14762,"In a 2011 Lancet study, Danish researchers concluded the pneumococcal vaccine had a “much broader effect...on the microbial community than currently assumed, and highlights the need for careful monitoring when implementing vaccines...”",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1965,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",5,4 or more,0,14764,15066,"Another recent study found it isn't just pneumococcal bugs that are affected, but several unexpected types of infectious bugs rush in to colonize where vaccines have been. What is the net effect of 69 vaccines on a developing child’s microbiome? Public health officials haven’t even asked the question.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1965,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",5,4 or more,0,16488,16812,"This 2014 study describes how researchers used aluminum hydroxide bound to a bordetella pertussis  (that's whooping cough bacteria in every child's two, four, six and 18-month DTaP which also contains aluminum) and exposed the animal to an oral antigen (ie., food, like peanuts or soya)  to produce rats with food allergies.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1966,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,13,To what extent does their confidence in their claims seem justified?,4,Slightly justified,0,0,0,,0
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1967,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,14,"Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).",2,Sort of,0,5942,6177,"As expected, vaccinated children were less likely to have some infections they were vaccinated against: they were significantly less likely to have had chickenpox (Odds Ratio 0.26) and whooping cough (pertussis) (OR 0.3) (see Table 2).",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1967,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,14,"Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).",2,Sort of,0,4519,5127,"The trouble with doing a vaccinated vs. unvaccinated study a century or so after it should have been done is that virtually all American children are vaccinated today. When 95 percent of children get injections, there are few ‘controls’ left for studying long-term outcomes. Comparing American children at large to small pockets of unvaccinated children like those in the Amish community is revealing, but critics say they are comparing apples to oranges. There are too many other variables -- diet, fresh air, computer time, for example – that might explain differences in health besides vaccination status.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1968,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",1,Yes,0,7725,7804,which avoids saying they haven't identified any cause for it. Or any treatment.,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1968,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",1,Yes,0,7806,8127,"They still quote a 2004 Pediatrics study claiming to refute a link between autism and vaccines even though one of its authors, their own top scientist William Thompson, has admitted that he and his colleagues colluded to obscure and then shred data (he kept copies) which showed a link between autism and the MMR vaccine.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1968,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",1,Yes,0,8649,8893,"It’s the film the CDC does not want anyone to see.

The CDC also fails to mention that the federal government has been forced to acknowledge vaccination’s role in inducing autism and has awarded compensation to some parents of damaged children.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1968,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",1,Yes,0,16982,17142,So how does the CDC fail to consider if the very thing scientists are using to create allergic disease in animals is also creating allergic disease in children?,20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1968,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",1,Yes,0,18145,18704,"There is little evidence, however, that the mainstream medical establishment has any interest in understanding unexpected outcomes. Its message is clear: vaccines are modern medicine's greatest miracle, an intervention that has saved millions of lives and improved quality of life for millions more. The fine print, acknowledged since vaccines began, is that a few children will suffer serious consequences from vaccines, including death, but their lives are a small sacrifice for the greater good of protecting of humanity from plagues of infectious disease.",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1968,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",1,Yes,0,7036,7123,"So, what is the cost for this weak vaccine protection against chickenpox and pertussis?",20471
302,191,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/302,credco_webconf_articles.tar,28,28article.txt,14,1968,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",1,Yes,0,9680,9727,Don’t ask the CDC because they’ve never looked.,20471
